timeUTC,latitude,longitude,desc,speed,course,date
70717,-7.3164703,112.7807165,time: 14:07:17.31; speed: 0.0; course: 358.2,0,358.2,211222
70718,-7.31646855,112.7807157,time: 14:07:18.31; speed: 0.0; course: 358.2,0,358.2,211222
70719,-7.31646855,112.780715,time: 14:07:19.31; speed: 0.0; course: 358.2,0,358.2,211222
70720,-7.316468083,112.7807147,time: 14:07:20.31; speed: 0.0; course: 358.2,0,358.2,211222
70721,-7.31646515,112.7807139,time: 14:07:21.31; speed: 0.926; course: 358.3,0.93,358.3,211222
70722,-7.316463233,112.7807129,time: 14:07:22.31; speed: 0.926; course: 358.3,0.93,358.3,211222
70723,-7.316462117,112.780713,time: 14:07:23.31; speed: 1.1112; course: 358.3,1.11,358.3,211222
70724,-7.316460533,112.7807134,time: 14:07:24.31; speed: 0.926; course: 358.3,0.93,358.3,211222
70725,-7.316458683,112.7807135,time: 14:07:25.31; speed: 0.926; course: 358.3,0.93,358.3,211222
70726,-7.316457567,112.7807138,time: 14:07:26.31; speed: 0.926; course: 358.3,0.93,358.3,211222
70727,-7.316455583,112.7807141,time: 14:07:27.31; speed: 1.1112; course: 358.3,1.11,358.3,211222
70728,-7.316452067,112.7807132,time: 14:07:28.31; speed: 1.4816000000000003; course: 355.8,1.48,355.8,211222
70729,-7.31644875,112.7807132,time: 14:07:29.31; speed: 1.4816000000000003; course: 355.8,1.48,355.8,211222
70730,-7.316443533,112.7807123,time: 14:07:30.31; speed: 1.852; course: 355.8,1.85,355.8,211222
70731,-7.316437183,112.7807111,time: 14:07:31.31; speed: 2.4076000000000004; course: 355.8,2.41,355.8,211222
70732,-7.3164293,112.7807111,time: 14:07:32.31; speed: 3.3336; course: 355.8,3.33,355.8,211222
70733,-7.316417217,112.7807105,time: 14:07:33.31; speed: 4.815200000000001; course: 357.2,4.82,357.2,211222
70734,-7.316402117,112.7807097,time: 14:07:34.32; speed: 6.482; course: 358.0,6.48,358,211222
70735,-7.31638355,112.7807093,time: 14:07:35.31; speed: 8.148800000000001; course: 357.3,8.15,357.3,211222
70736,-7.316363,112.7807086,time: 14:07:36.31; speed: 9.074800000000002; course: 357.5,9.07,357.5,211222
70737,-7.316339917,112.7807077,time: 14:07:37.31; speed: 9.630400000000002; course: 357.6,9.63,357.6,211222
70738,-7.31631185,112.7807064,time: 14:07:38.31; speed: 11.852800000000002; course: 358.2,11.85,358.2,211222
70739,-7.316279017,112.7807051,time: 14:07:39.32; speed: 13.5196; course: 358.6,13.52,358.6,211222
70740,-7.3162428,112.7807034,time: 14:07:40.31; speed: 15.0012; course: 358.2,15,358.2,211222
70741,-7.316205,112.7807016,time: 14:07:41.32; speed: 14.4456; course: 357.5,14.45,357.5,211222
70742,-7.3161672,112.7807001,time: 14:07:42.31; speed: 15.0012; course: 357.5,15,357.5,211222
70743,-7.316127517,112.7806988,time: 14:07:43.31; speed: 16.1124; course: 358.2,16.11,358.2,211222
70744,-7.31608575,112.7806975,time: 14:07:44.31; speed: 17.2236; course: 358.4,17.22,358.4,211222
70745,-7.316042683,112.7806963,time: 14:07:45.31; speed: 17.594; course: 358.5,17.59,358.5,211222
70746,-7.316003233,112.7806932,time: 14:07:46.31; speed: 18.149600000000003; course: 358.5,18.15,358.5,211222
70747,-7.315955567,112.7806903,time: 14:07:47.31; speed: 18.149600000000003; course: 357.6,18.15,357.6,211222
70748,-7.315906483,112.7806855,time: 14:07:48.31; speed: 19.260800000000003; course: 357.5,19.26,357.5,211222
70749,-7.315860333,112.7806808,time: 14:07:49.32; speed: 18.8904; course: 356.0,18.89,356,211222
70750,-7.315813083,112.7806792,time: 14:07:50.31; speed: 18.149600000000003; course: 357.8,18.15,357.8,211222
70751,-7.31576835,112.780678,time: 14:07:51.32; speed: 17.594; course: 357.6,17.59,357.6,211222
70752,-7.3157278,112.7806759,time: 14:07:52.31; speed: 17.594; course: 357.9,17.59,357.9,211222
70753,-7.315682083,112.7806733,time: 14:07:53.31; speed: 17.2236; course: 357.9,17.22,357.9,211222
70754,-7.315641267,112.7806734,time: 14:07:54.31; speed: 17.2236; course: 356.9,17.22,356.9,211222
70755,-7.3155986,112.7806739,time: 14:07:55.32; speed: 16.4828; course: 359.9,16.48,359.9,211222
70756,-7.3155546,112.7806715,time: 14:07:56.32; speed: 16.668; course: 356.2,16.67,356.2,211222
70757,-7.315512533,112.7806693,time: 14:07:57.31; speed: 16.8532; course: 357.6,16.85,357.6,211222
70758,-7.315471933,112.7806702,time: 14:07:58.31; speed: 17.0384; course: 357.6,17.04,357.6,211222
70759,-7.315427233,112.7806697,time: 14:07:59.31; speed: 16.668; course: 356.5,16.67,356.5,211222
70800,-7.315385317,112.7806683,time: 14:08:00.31; speed: 17.2236; course: 359.3,17.22,359.3,211222
70801,-7.315342133,112.7806661,time: 14:08:01.31; speed: 16.297600000000003; course: 356.8,16.3,356.8,211222
70802,-7.315301567,112.7806641,time: 14:08:02.31; speed: 15.5568; course: 358.2,15.56,358.2,211222
70803,-7.31526225,112.7806635,time: 14:08:03.31; speed: 15.371600000000003; course: 358.0,15.37,358,211222
70804,-7.315222733,112.7806624,time: 14:08:04.32; speed: 15.742; course: 358.8,15.74,358.8,211222
70805,-7.3151862,112.7806618,time: 14:08:05.32; speed: 13.5196; course: 359.0,13.52,359,211222
70806,-7.315151633,112.7806618,time: 14:08:06.31; speed: 13.5196; course: 359.5,13.52,359.5,211222
70807,-7.315116733,112.7806613,time: 14:08:07.32; speed: 13.5196; course: 359.1,13.52,359.1,211222
70808,-7.31508245,112.7806599,time: 14:08:08.31; speed: 13.1492; course: 358.9,13.15,358.9,211222
70809,-7.315050733,112.780658,time: 14:08:09.31; speed: 11.6676; course: 356.4,11.67,356.4,211222
70810,-7.3150186,112.7806547,time: 14:08:10.32; speed: 13.1492; course: 355.8,13.15,355.8,211222
70811,-7.314983767,112.7806512,time: 14:08:11.31; speed: 13.5196; course: 355.9,13.52,355.9,211222
70812,-7.314949,112.7806475,time: 14:08:12.31; speed: 13.1492; course: 356.9,13.15,356.9,211222
70813,-7.314912583,112.780645,time: 14:08:13.32; speed: 14.0752; course: 358.0,14.08,358,211222
70814,-7.314876383,112.7806432,time: 14:08:14.32; speed: 13.7048; course: 357.9,13.7,357.9,211222
70815,-7.314841583,112.7806408,time: 14:08:15.31; speed: 13.7048; course: 358.0,13.7,358,211222
70816,-7.314808183,112.7806388,time: 14:08:16.32; speed: 12.4084; course: 357.0,12.41,357,211222
70817,-7.3147752,112.7806364,time: 14:08:17.31; speed: 13.3344; course: 356.5,13.33,356.5,211222
70818,-7.314741317,112.780634,time: 14:08:18.32; speed: 13.3344; course: 356.8,13.33,356.8,211222
70819,-7.314706517,112.7806317,time: 14:08:19.32; speed: 13.7048; course: 356.7,13.7,356.7,211222
70820,-7.314675267,112.7806299,time: 14:08:20.32; speed: 10.926800000000002; course: 357.1,10.93,357.1,211222
70821,-7.314647367,112.780629,time: 14:08:21.31; speed: 11.4824; course: 357.1,11.48,357.1,211222
70822,-7.31462385,112.7806276,time: 14:08:22.31; speed: 8.5192; course: 355.4,8.52,355.4,211222
70823,-7.3146048,112.7806276,time: 14:08:23.31; speed: 6.482; course: 354.3,6.48,354.3,211222
70824,-7.31458915,112.7806281,time: 14:08:24.32; speed: 5.7412; course: 354.4,5.74,354.4,211222
70825,-7.31457605,112.7806289,time: 14:08:25.32; speed: 4.4448; course: 357.9,4.44,357.9,211222
70826,-7.314562767,112.7806301,time: 14:08:26.33; speed: 5.926400000000001; course: 359.9,5.93,359.9,211222
70827,-7.31454915,112.7806321,time: 14:08:27.31; speed: 5.1856; course: 358.2,5.19,358.2,211222
70828,-7.31453475,112.7806339,time: 14:08:28.33; speed: 6.1116; course: 358.1,6.11,358.1,211222
70829,-7.314520383,112.7806351,time: 14:08:29.32; speed: 4.815200000000001; course: 0.3,4.82,0.3,211222
70830,-7.314505717,112.7806361,time: 14:08:30.31; speed: 5.7412; course: 359.7,5.74,359.7,211222
70831,-7.314489617,112.7806365,time: 14:08:31.32; speed: 5.926400000000001; course: 359.1,5.93,359.1,211222
70832,-7.314472567,112.7806366,time: 14:08:32.32; speed: 6.8524; course: 359.7,6.85,359.7,211222
70833,-7.3144542,112.7806368,time: 14:08:33.31; speed: 7.0376; course: 0.0,7.04,0,211222
70834,-7.314436117,112.780637,time: 14:08:34.31; speed: 6.8524; course: 2.1,6.85,2.1,211222
70835,-7.314418217,112.7806383,time: 14:08:35.32; speed: 7.408; course: 2.3,7.41,2.3,211222
70836,-7.314399283,112.7806394,time: 14:08:36.32; speed: 7.5931999999999995; course: 1.9,7.59,1.9,211222
70837,-7.314378867,112.7806401,time: 14:08:37.31; speed: 8.148800000000001; course: 359.7,8.15,359.7,211222
70838,-7.31435485,112.7806392,time: 14:08:38.32; speed: 10.186; course: 357.0,10.19,357,211222
70839,-7.31433005,112.7806371,time: 14:08:39.32; speed: 8.704400000000001; course: 355.6,8.7,355.6,211222
70840,-7.314307333,112.780634,time: 14:08:40.32; speed: 8.148800000000001; course: 353.6,8.15,353.6,211222
70841,-7.314284533,112.7806303,time: 14:08:41.32; speed: 8.8896; course: 352.6,8.89,352.6,211222
70842,-7.314260317,112.7806269,time: 14:08:42.31; speed: 9.4452; course: 354.1,9.45,354.1,211222
70843,-7.31423465,112.780625,time: 14:08:43.31; speed: 9.630400000000002; course: 357.4,9.63,357.4,211222
70844,-7.314210367,112.7806236,time: 14:08:44.32; speed: 8.148800000000001; course: 357.7,8.15,357.7,211222
70845,-7.314191167,112.7806223,time: 14:08:45.31; speed: 5.7412; course: 358.2,5.74,358.2,211222
70846,-7.314179583,112.7806206,time: 14:08:46.32; speed: 2.5928; course: 357.4,2.59,357.4,211222
70847,-7.314171017,112.7806198,time: 14:08:47.31; speed: 2.9632000000000005; course: 357.7,2.96,357.7,211222
70848,-7.314163683,112.7806194,time: 14:08:48.31; speed: 1.852; course: 357.8,1.85,357.8,211222
70849,-7.314158917,112.7806187,time: 14:08:49.32; speed: 0.926; course: 357.7,0.93,357.7,211222
70850,-7.3141555,112.7806181,time: 14:08:50.31; speed: 0.7408000000000001; course: 357.7,0.74,357.7,211222
70851,-7.314153283,112.7806175,time: 14:08:51.31; speed: 0.0; course: 357.7,0,357.7,211222
70852,-7.314151633,112.7806169,time: 14:08:52.32; speed: 0.0; course: 357.7,0,357.7,211222
70853,-7.314150633,112.780617,time: 14:08:53.32; speed: 0.0; course: 357.7,0,357.7,211222
70854,-7.314149667,112.7806175,time: 14:08:54.31; speed: 0.0; course: 357.7,0,357.7,211222
70855,-7.314149883,112.7806176,time: 14:08:55.32; speed: 0.0; course: 357.7,0,357.7,211222
70856,-7.31414995,112.7806184,time: 14:08:56.32; speed: 0.0; course: 357.7,0,357.7,211222
70857,-7.314149933,112.7806194,time: 14:08:57.32; speed: 0.0; course: 357.7,0,357.7,211222
70858,-7.3141492,112.7806207,time: 14:08:58.31; speed: 0.0; course: 357.7,0,357.7,211222
70859,-7.314148783,112.7806219,time: 14:08:59.32; speed: 0.0; course: 357.7,0,357.7,211222
70900,-7.3141482,112.7806225,time: 14:09:00.32; speed: 0.0; course: 357.7,0,357.7,211222
70901,-7.3141479,112.7806229,time: 14:09:01.32; speed: 0.0; course: 357.7,0,357.7,211222
70902,-7.3141472,112.7806231,time: 14:09:02.32; speed: 0.0; course: 357.7,0,357.7,211222
70903,-7.314146733,112.7806233,time: 14:09:03.32; speed: 0.0; course: 357.7,0,357.7,211222
70904,-7.314145017,112.7806231,time: 14:09:04.32; speed: 0.926; course: 358.5,0.93,358.5,211222
70905,-7.314141533,112.7806227,time: 14:09:05.32; speed: 1.6668; course: 356.8,1.67,356.8,211222
70906,-7.314137467,112.7806227,time: 14:09:06.32; speed: 2.0372000000000003; course: 356.8,2.04,356.8,211222
70907,-7.314132467,112.7806229,time: 14:09:07.32; speed: 2.4076000000000004; course: 356.8,2.41,356.8,211222
70908,-7.31412765,112.7806229,time: 14:09:08.32; speed: 1.852; course: 356.8,1.85,356.8,211222
70909,-7.314123783,112.7806228,time: 14:09:09.31; speed: 1.6668; course: 356.8,1.67,356.8,211222
70910,-7.314119933,112.7806226,time: 14:09:10.32; speed: 1.4816000000000003; course: 356.9,1.48,356.9,211222
70911,-7.314116083,112.7806222,time: 14:09:11.32; speed: 1.4816000000000003; course: 356.8,1.48,356.8,211222
70912,-7.314112783,112.7806218,time: 14:09:12.32; speed: 0.926; course: 356.8,0.93,356.8,211222
70913,-7.314110167,112.7806215,time: 14:09:13.32; speed: 0.926; course: 356.8,0.93,356.8,211222
70914,-7.314108117,112.7806214,time: 14:09:14.32; speed: 0.0; course: 356.8,0,356.8,211222
70915,-7.31410665,112.780622,time: 14:09:15.32; speed: 0.0; course: 356.8,0,356.8,211222
70916,-7.314105167,112.7806219,time: 14:09:16.32; speed: 0.0; course: 356.8,0,356.8,211222
70917,-7.314103783,112.7806222,time: 14:09:17.32; speed: 0.0; course: 356.8,0,356.8,211222
70918,-7.314103,112.7806223,time: 14:09:18.32; speed: 0.0; course: 356.8,0,356.8,211222
70919,-7.314102317,112.7806229,time: 14:09:19.32; speed: 0.0; course: 356.8,0,356.8,211222
70920,-7.314101433,112.7806233,time: 14:09:20.32; speed: 0.0; course: 356.8,0,356.8,211222
70921,-7.314097433,112.780623,time: 14:09:21.32; speed: 1.852; course: 356.8,1.85,356.8,211222
70922,-7.31408845,112.7806228,time: 14:09:22.32; speed: 3.5188; course: 356.8,3.52,356.8,211222
70923,-7.31407265,112.7806216,time: 14:09:23.32; speed: 7.9636000000000005; course: 357.5,7.96,357.5,211222
70924,-7.314047733,112.7806198,time: 14:09:24.32; speed: 11.2972; course: 358.5,11.3,358.5,211222
70925,-7.31401725,112.7806187,time: 14:09:25.34; speed: 12.5936; course: 358.8,12.59,358.8,211222
70926,-7.313984933,112.7806172,time: 14:09:26.32; speed: 13.7048; course: 357.8,13.7,357.8,211222
70927,-7.313949183,112.7806152,time: 14:09:27.32; speed: 15.5568; course: 356.6,15.56,356.6,211222
70928,-7.31390795,112.7806145,time: 14:09:28.32; speed: 17.408800000000003; course: 357.4,17.41,357.4,211222
70929,-7.313864267,112.7806145,time: 14:09:29.32; speed: 17.408800000000003; course: 358.8,17.41,358.8,211222
70930,-7.313821983,112.7806151,time: 14:09:30.32; speed: 17.7792; course: 359.8,17.78,359.8,211222
70931,-7.3137812,112.7806134,time: 14:09:31.32; speed: 19.446; course: 357.6,19.45,357.6,211222
70932,-7.313728117,112.7806132,time: 14:09:32.32; speed: 19.816399999999998; course: 357.6,19.82,357.6,211222
70933,-7.31366995,112.7806074,time: 14:09:33.32; speed: 20.9276; course: 358.3,20.93,358.3,211222
70934,-7.313619917,112.7806091,time: 14:09:34.32; speed: 21.4832; course: 359.2,21.48,359.2,211222
70935,-7.313561767,112.7806013,time: 14:09:35.32; speed: 22.224; course: 355.8,22.22,355.8,211222
70936,-7.313503517,112.7805988,time: 14:09:36.32; speed: 22.038800000000002; course: 358.5,22.04,358.5,211222
70937,-7.313460833,112.7805921,time: 14:09:37.33; speed: 20.001600000000003; course: 355.7,20,355.7,211222
70938,-7.313411033,112.7805867,time: 14:09:38.32; speed: 20.5572; course: 356.5,20.56,356.5,211222
70939,-7.3133629,112.7805849,time: 14:09:39.32; speed: 18.7052; course: 357.5,18.71,357.5,211222
70940,-7.3133143,112.7805834,time: 14:09:40.32; speed: 18.3348; course: 357.4,18.33,357.4,211222
70941,-7.313272933,112.7805825,time: 14:09:41.32; speed: 17.7792; course: 357.9,17.78,357.9,211222
70942,-7.313220717,112.7805817,time: 14:09:42.33; speed: 18.149600000000003; course: 358.5,18.15,358.5,211222
70943,-7.31318075,112.7805801,time: 14:09:43.33; speed: 17.594; course: 358.0,17.59,358,211222
70944,-7.31314365,112.7805809,time: 14:09:44.32; speed: 13.3344; course: 1.6,13.33,1.6,211222
70945,-7.313105033,112.7805855,time: 14:09:45.32; speed: 15.186399999999999; course: 359.1,15.19,359.1,211222
70946,-7.3130721,112.7805826,time: 14:09:46.32; speed: 13.89; course: 355.7,13.89,355.7,211222
70947,-7.313046533,112.7805836,time: 14:09:47.32; speed: 7.5931999999999995; course: 6.3,7.59,6.3,211222
70948,-7.313011233,112.7805803,time: 14:09:48.32; speed: 11.2972; course: 353.6,11.3,353.6,211222
70949,-7.31298355,112.7805766,time: 14:09:49.32; speed: 10.926800000000002; course: 356.8,10.93,356.8,211222
70950,-7.312944283,112.7805791,time: 14:09:50.32; speed: 13.1492; course: 4.9,13.15,4.9,211222
70951,-7.312906867,112.7805716,time: 14:09:51.32; speed: 13.5196; course: 357.6,13.52,357.6,211222
70952,-7.3128634,112.7805673,time: 14:09:52.32; speed: 15.0012; course: 357.8,15,357.8,211222
70953,-7.312859333,112.7805738,time: 14:09:53.32; speed: 4.2596; course: 12.7,4.26,12.7,211222
70954,-7.312847433,112.7805753,time: 14:09:54.33; speed: 8.148800000000001; course: 355.2,8.15,355.2,211222
70955,-7.312830283,112.7805736,time: 14:09:55.32; speed: 6.6672; course: 0.7,6.67,0.7,211222
70956,-7.312818017,112.7805732,time: 14:09:56.32; speed: 3.8892; course: 357.3,3.89,357.3,211222
70957,-7.312809567,112.7805727,time: 14:09:57.32; speed: 3.704; course: 359.5,3.7,359.5,211222
70958,-7.31280005,112.7805729,time: 14:09:58.32; speed: 4.074400000000001; course: 2.4,4.07,2.4,211222
70959,-7.31279205,112.7805726,time: 14:09:59.32; speed: 3.5188; course: 353.1,3.52,353.1,211222
71000,-7.312783417,112.780569,time: 14:10:00.33; speed: 3.3336; course: 341.5,3.33,341.5,211222
71001,-7.3127712,112.7805655,time: 14:10:01.32; speed: 4.815200000000001; course: 344.8,4.82,344.8,211222
71002,-7.312758167,112.7805635,time: 14:10:02.33; speed: 3.704; course: 357.5,3.7,357.5,211222
71003,-7.312744,112.7805658,time: 14:10:03.33; speed: 4.074400000000001; course: 10.2,4.07,10.2,211222
71004,-7.31273235,112.7805687,time: 14:10:04.33; speed: 3.1484; course: 8.7,3.15,8.7,211222
71005,-7.31272235,112.7805714,time: 14:10:05.33; speed: 2.2224; course: 9.8,2.22,9.8,211222
71006,-7.3127144,112.7805728,time: 14:10:06.32; speed: 1.4816000000000003; course: 7.9,1.48,7.9,211222
71007,-7.312705983,112.7805747,time: 14:10:07.32; speed: 1.6668; course: 16.8,1.67,16.8,211222
71008,-7.312696517,112.7805763,time: 14:10:08.33; speed: 2.5928; course: 16.7,2.59,16.7,211222
71009,-7.312686283,112.780579,time: 14:10:09.33; speed: 3.5188; course: 16.7,3.52,16.7,211222
71010,-7.3126757,112.780582,time: 14:10:10.33; speed: 3.8892; course: 16.7,3.89,16.7,211222
71011,-7.312666383,112.7805844,time: 14:10:11.32; speed: 3.704; course: 16.6,3.7,16.6,211222
71012,-7.312656883,112.7805868,time: 14:10:12.32; speed: 4.4448; course: 16.7,4.44,16.7,211222
71013,-7.31264675,112.7805891,time: 14:10:13.32; speed: 5.000400000000001; course: 16.6,5,16.6,211222
71014,-7.312636433,112.7805923,time: 14:10:14.33; speed: 5.926400000000001; course: 17.7,5.93,17.7,211222
71015,-7.312621867,112.7805946,time: 14:10:15.33; speed: 7.5931999999999995; course: 11.8,7.59,11.8,211222
71016,-7.312602617,112.7805944,time: 14:10:16.33; speed: 8.704400000000001; course: 1.9,8.7,1.9,211222
71017,-7.3125789,112.7805942,time: 14:10:17.33; speed: 10.926800000000002; course: 1.3,10.93,1.3,211222
71018,-7.312552067,112.7805937,time: 14:10:18.32; speed: 11.112; course: 0.1,11.11,0.1,211222
71019,-7.312525733,112.7805937,time: 14:10:19.32; speed: 10.3712; course: 2.2,10.37,2.2,211222
71020,-7.312499,112.7805935,time: 14:10:20.33; speed: 10.5564; course: 3.4,10.56,3.4,211222
71021,-7.3124724,112.7805929,time: 14:10:21.32; speed: 9.8156; course: 2.4,9.82,2.4,211222
71022,-7.3124504,112.7805944,time: 14:10:22.32; speed: 7.7784; course: 3.0,7.78,3,211222
71023,-7.312432967,112.7805966,time: 14:10:23.33; speed: 6.6672; course: 1.7,6.67,1.7,211222
71024,-7.312419617,112.7805969,time: 14:10:24.33; speed: 5.1856; course: 0.3,5.19,0.3,211222
71025,-7.312408567,112.7805973,time: 14:10:25.33; speed: 3.8892; course: 358.2,3.89,358.2,211222
71026,-7.3123996,112.7805981,time: 14:10:26.33; speed: 3.1484; course: 358.3,3.15,358.3,211222
71027,-7.312393183,112.7805991,time: 14:10:27.32; speed: 1.852; course: 358.3,1.85,358.3,211222
71028,-7.312392,112.7805998,time: 14:10:28.33; speed: 0.0; course: 358.3,0,358.3,211222
71029,-7.3123924,112.7805993,time: 14:10:29.33; speed: 0.0; course: 358.3,0,358.3,211222
71030,-7.312391183,112.7806,time: 14:10:30.32; speed: 0.0; course: 358.3,0,358.3,211222
71031,-7.312391167,112.7805997,time: 14:10:31.32; speed: 0.0; course: 358.3,0,358.3,211222
71032,-7.31239275,112.7805985,time: 14:10:32.32; speed: 0.0; course: 358.3,0,358.3,211222
71033,-7.3123943,112.7805977,time: 14:10:33.33; speed: 0.0; course: 358.3,0,358.3,211222
71034,-7.312394967,112.7805972,time: 14:10:34.33; speed: 0.0; course: 358.3,0,358.3,211222
71035,-7.312396683,112.7805966,time: 14:10:35.33; speed: 0.0; course: 358.3,0,358.3,211222
71036,-7.312398367,112.7805962,time: 14:10:36.32; speed: 0.0; course: 358.3,0,358.3,211222
